ABRIL 2021 (DADES REDASH
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en la radiación (A)	Isc a la temperatura (A)	Voc en la temperatura (V)	Imp temp (A)	Vmp temp (V)	P unitaria temp (W)	Potencia parque calculada con temperatura (kW)	Potencia parque calculada con temperatura kW con degradación placas	Potencia corregida comptadors (valor referencia)	Potencia instantanea inversors (W)	Potencia instantanea inversors (kW)	Diferencia inversors vs Pcalculada
2021-04-18	22:05:00+02:00	14,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:10:00+02:00	14,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:15:00+02:00	13,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:20:00+02:00	13,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:25:00+02:00	12,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:30:00+02:00	11,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:35:00+02:00	11,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:40:00+02:00	11,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:45:00+02:00	11,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:50:00+02:00	11,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	22:55:00+02:00	11,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:00:00+02:00	11,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:05:00+02:00	10,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:10:00+02:00	10,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:15:00+02:00	10,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:20:00+02:00	9,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:25:00+02:00	9,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:30:00+02:00	9,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:35:00+02:00	9,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:40:00+02:00	9,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:45:00+02:00	9,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:50:00+02:00	9,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-18	23:55:00+02:00	8,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:00:00+02:00	8,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:05:00+02:00	8,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:10:00+02:00	8,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:15:00+02:00	8,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:20:00+02:00	8,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:25:00+02:00	8,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:30:00+02:00	8,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:35:00+02:00	8,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:40:00+02:00	8,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:45:00+02:00	8,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	00:55:00+02:00	8,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:00:00+02:00	8,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:05:00+02:00	8,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:10:00+02:00	8,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:15:00+02:00	8,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:20:00+02:00	8,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:25:00+02:00	8,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:30:00+02:00	8,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:35:00+02:00	8,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:40:00+02:00	9,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:45:00+02:00	9,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:50:00+02:00	9,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	01:55:00+02:00	9,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:00:00+02:00	9,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:05:00+02:00	9,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:10:00+02:00	9,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:15:00+02:00	9,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:20:00+02:00	10,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:25:00+02:00	10,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:30:00+02:00	10,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:35:00+02:00	10,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:40:00+02:00	10,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:45:00+02:00	10,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:50:00+02:00	10,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	02:55:00+02:00	10,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:00:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:05:00+02:00	10,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:10:00+02:00	9,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:15:00+02:00	9,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:20:00+02:00	9,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:25:00+02:00	9,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:30:00+02:00	8,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:35:00+02:00	8,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:40:00+02:00	8,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:45:00+02:00	8,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:50:00+02:00	9,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	03:55:00+02:00	9,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:00:00+02:00	9,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:05:00+02:00	9,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:10:00+02:00	9,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:15:00+02:00	9,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:20:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:25:00+02:00	10,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:30:00+02:00	10,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:35:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:40:00+02:00	10,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:45:00+02:00	9,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:50:00+02:00	9,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	04:55:00+02:00	9,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:00:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:05:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:10:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:15:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:20:00+02:00	10,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:25:00+02:00	10,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:30:00+02:00	10,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:35:00+02:00	10,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:40:00+02:00	10,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:45:00+02:00	10,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:50:00+02:00	10,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	05:55:00+02:00	10,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:00:00+02:00	10,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:05:00+02:00	10,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:10:00+02:00	10,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:15:00+02:00	10,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:20:00+02:00	11,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:25:00+02:00	11,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:30:00+02:00	10,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:35:00+02:00	10,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:40:00+02:00	10,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:45:00+02:00	10,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:50:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	06:55:00+02:00	10,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	07:05:00+02:00	10,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	07:10:00+02:00	10,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	07:15:00+02:00	10,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	07:20:00+02:00	10,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	07:25:00+02:00	11,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	07:30:00+02:00	11,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-19	07:35:00+02:00	11,60	1,00	0,00875	-0,09443	39,5829504	-0,08924984	31,6244736	-2,82247920888422	-24,38622036	-20,8502184078	-20,3706633844206	0,00	0,00	-100,00%
2021-04-19	07:40:00+02:00	11,80	2,00	0,0175	-0,08414	39,5563392	-0,07952432	31,6032128	-2,5132240077353	-21,71425543	-18,56568839265	-18,1386775596191	0,00	0,00	-100,00%
2021-04-19	07:45:00+02:00	11,80	2,00	0,0175	-0,08414	39,5563392	-0,07952432	31,6032128	-2,5132240077353	-21,71425543	-18,56568839265	-18,1386775596191	0,00	0,00	-100,00%
2021-04-19	07:50:00+02:00	11,90	3,00	0,02625	-0,07462	39,5430336	-0,07052656	31,5925824	-2,22811615818854	-19,25092361	-16,45953968655	-16,0809702737594	0,00	0,00	-100,00%
2021-04-19	07:55:00+02:00	11,90	5,00	0,04375	-0,05712	39,5430336	-0,05398656	31,5925824	-1,70557484529254	-14,73616666	-12,5994224943	-12,3096357769311	0,00	0,00	-100,00%
2021-04-19	08:00:00+02:00	12,10	8,00	0,07	-0,02933	39,5164224	-0,02772104	31,5713216	-0,875189868926464	-7,561640468	-6,46520260014	-6,31650294033678	807,00	8,07	-224,82%
2021-04-19	08:05:00+02:00	12,20	12,00	0,105	0,00644	39,5031168	0,00608672	31,5606912	0,192101090340864	1,659753421	1,419089174955	1,38645012393104	1.247,00	12,47	778,73%
2021-04-19	08:10:00+02:00	12,10	17,00	0,14875	0,04942	39,5164224	0,04670896	31,5713216	1,47466359776154	12,74109348	10,8936349254	10,6430813221158	2.501,00	25,01	129,58%
2021-04-19	08:15:00+02:00	12,20	24,00	0,21	0,11144	39,5031168	0,10532672	31,5606912	3,32418408502886	28,72095049	24,55641266895	23,9916151775642	3.390,00	33,90	38,05%
2021-04-19	08:20:00+02:00	12,00	35,00	0,30625	0,20615	39,529728	0,1948412	31,581952	6,1534654260224	53,16594128	45,4568797944	44,4113715591288	5.557,00	55,57	22,25%
2021-04-19	08:25:00+02:00	12,80	46,00	0,4025	0,30856	39,4232832	0,29163328	31,4969088	9,18554682320486	79,36312455	67,85547149025	66,2947956459743	7.617,00	76,17	12,25%
2021-04-19	08:30:00+02:00	12,70	59,00	0,51625	0,42154	39,4365888	0,39841552	31,5075392	12,5530926142884	108,4587202	92,732205771	90,599365038267	9.291,00	92,91	0,19%
2021-04-19	08:35:00+02:00	13,40	67,00	0,58625	0,49693	39,3434496	0,46966984	31,4331264	14,7631914469878	127,5539741	109,0586478555	106,550298954824	11.002,00	110,02	0,88%
2021-04-19	08:40:00+02:00	13,90	66,00	0,5775	0,49203	39,2769216	0,46503864	31,3799744	14,5929006182108	126,0826613	107,8006754115	105,321259877036	11.021,00	110,21	2,23%
2021-04-19	08:45:00+02:00	13,80	61,00	0,53375	0,44751	39,2902272	0,42296088	31,3906048	13,2769978299402	114,7132613	98,0798384115	95,8240021280355	10.374,00	103,74	5,77%
2021-04-19	08:50:00+02:00	13,80	68,00	0,595	0,50876	39,2902272	0,48085088	31,3906048	15,0941999418122	130,4138875	111,5038738125	108,939284714813	11.147,00	111,47	-0,03%
2021-04-19	08:55:00+02:00	13,70	81,00	0,70875	0,62174	39,3035328	0,58763312	31,4012352	18,4524058124298	159,4287862	136,311612201	133,176445120377	13.617,00	136,17	-0,10%
2021-04-19	09:00:00+02:00	14,20	105,00	0,91875	0,83559	39,2370048	0,78975192	31,3480832	24,7572088955197	213,9022849	182,8864535895	178,680065156942	18.408,00	184,08	0,65%
2021-04-19	09:05:00+02:00	15,40	150,00	1,3125	1,23858	39,0773376	1,17063504	31,2205184	36,5478328060047	315,7732754	269,986150467	263,776469006259	26.585,00	265,85	-1,53%
2021-04-19	09:10:00+02:00	16,60	163,00	1,42625	1,36157	38,9176704	1,28687816	31,0929536	40,0128429177334	345,7109628	295,582873194	288,784467110538	29.867,00	298,67	1,04%
2021-04-19	09:15:00+02:00	17,30	181,00	1,58375	1,52446	38,8245312	1,44083248	31,0185408	44,6925210668452	386,143382	330,15259161	322,55908200297	32.087,00	320,87	-2,81%
2021-04-19	09:20:00+02:00	18,70	221,00	1,93375	1,88524	38,6382528	1,78182112	30,8697152	55,004310511745	475,2372428	406,327842594	396,982302214338	40.441,00	404,41	-0,47%
2021-04-19	09:25:00+02:00	19,60	301,00	2,63375	2,59217	38,5185024	2,44997096	30,7740416	75,3955082418319	651,4171912	556,961698476	544,151579411052	55.553,00	555,53	-0,26%
2021-04-19	09:30:00+02:00	21,70	413,00	3,61375	3,58834	38,2390848	3,39149392	30,5508032	103,612863303917	895,2151389	765,4089437595	747,804538053032	76.789,00	767,89	0,32%
2021-04-19	09:35:00+02:00	24,40	398,00	3,4825	3,47788	37,8798336	3,28709344	30,2637824	99,4798805966274	859,5061684	734,877773982	717,975585180414	73.565,00	735,65	0,11%
2021-04-19	09:40:00+02:00	25,10	364,00	3,185	3,18577	37,7866944	3,01100776	30,1893696	90,9004261351081	785,3796818	671,499627939	656,055136496403	66.672,00	666,72	-0,71%
2021-04-19	09:45:00+02:00	23,00	158,00	1,3825	1,3671	38,066112	1,2921048	30,412608	39,2962767773184	339,5198314	290,289455847	283,612798362519	27.927,00	279,27	-3,80%
2021-04-19	09:50:00+02:00	20,30	86,00	0,7525	0,71631	38,4253632	0,67701528	30,6996288	20,7841177879281	179,5747777	153,5364349335	150,00509693003	14.450,00	144,50	-5,89%
2021-04-19	09:55:00+02:00	18,30	68,00	0,595	0,54341	38,6914752	0,51360008	30,9122368	15,8765272934589	137,1731958	117,283082409	114,585571513593	11.067,00	110,67	-5,64%
2021-04-19	10:00:00+02:00	17,60	60,00	0,525	0,46802	38,7846144	0,44234576	30,9866496	13,7068130671657	118,4268649	101,2549694895	98,9261051912415	9.503,00	95,03	-6,15%
2021-04-19	10:05:00+02:00	16,90	61,00	0,53375	0,47138	38,8777536	0,44552144	31,0610624	13,8383692483779	119,5635103	102,2268013065	99,8755848764505	10.066,00	100,66	-1,53%
2021-04-19	10:10:00+02:00	16,80	68,00	0,595	0,53186	38,8910592	0,50268368	31,0716928	15,6192328805335	134,9501721	115,3823971455	112,728602011154	11.483,00	114,83	-0,48%
2021-04-19	10:15:00+02:00	17,20	75,00	0,65625	0,59619	38,8378368	0,56348472	31,0291712	17,4844638454641	151,0657676	129,161231298	126,190522978146	12.895,00	128,95	-0,16%
2021-04-19	10:20:00+02:00	16,90	89,00	0,77875	0,71638	38,8777536	0,67708144	31,0610624	21,0308688577219	181,7067069	155,3592343995	151,785972008312	15.164,00	151,64	-2,39%
2021-04-19	10:25:00+02:00	17,30	102,00	0,8925	0,83321	38,8245312	0,78750248	31,0185408	24,4271778059812	211,0508162	180,448447851	176,298133550427	17.773,00	177,73	-1,51%
2021-04-19	10:30:00+02:00	18,00	113,00	0,98875	0,93485	38,731392	0,8835668	30,944128	27,3412041557504	236,2280039	201,9749433345	197,329519637807	20.015,00	200,15	-0,90%
2021-04-19	10:35:00+02:00	18,40	124,00	1,085	1,03418	38,6781696	0,97744784	30,9016064	30,2047084282102	260,9686808	223,128222084	217,996272976068	21.974,00	219,74	-1,52%
2021-04-19	10:40:00+02:00	19,00	129,00	1,12875	1,08255	38,598336	1,0231644	30,837824	31,5521636902656	272,6106943	233,0821436265	227,721254323091	22.793,00	227,93	-2,21%
2021-04-19	10:45:00+02:00	19,40	139,00	1,21625	1,17313	38,5451136	1,10877544	30,7953024	34,1450749684931	295,0134477	252,2364977835	246,435058334479	24.652,00	246,52	-2,27%
2021-04-19	10:50:00+02:00	20,30	155,00	1,35625	1,32006	38,4253632	1,24764528	30,6996288	38,3022469700721	330,9314138	282,946358799	276,438592546623	28.500,00	285,00	0,73%
2021-04-19	10:55:00+02:00	20,20	156,00	1,365	1,32804	38,4386688	1,25518752	30,7102592	38,5471340838052	333,0472385	284,7553889175	278,206014972397	28.137,00	281,37	-1,19%
2021-04-19	11:00:00+02:00	20,90	163,00	1,42625	1,39468	38,3455296	1,31817184	30,6358464	40,3833100190454	348,9117986	298,319587803	291,458237283531	29.082,00	290,82	-2,51%
2021-04-19	11:05:00+02:00	21,90	182,00	1,5925	1,56863	38,2124736	1,48257944	30,5295424	45,2624718748483	391,067757	334,362932235	326,672584793595	32.788,00	327,88	-1,94%
2021-04-19	11:10:00+02:00	21,90	216,00	1,89	1,86613	38,2124736	1,76375944	30,5295424	53,8467686068803	465,2360808	397,776849084	388,627981555068	39.842,00	398,42	0,16%
2021-04-19	11:15:00+02:00	23,00	214,00	1,8725	1,8571	38,066112	1,7552248	30,412608	53,3809637942784	461,2115272	394,335855756	385,266131073612	39.275,00	392,75	-0,40%
2021-04-19	11:20:00+02:00	23,50	246,00	2,1525	2,14095	37,999584	2,0235036	30,359456	61,4324685100416	530,7765279	453,8139313545	443,376210933347	45.117,00	451,17	-0,58%
2021-04-19	11:25:00+02:00	24,30	274,00	2,3975	2,39211	37,8931392	2,26088568	30,2744128	68,4469863699287	591,3819622	505,631577681	494,002051394337	50.981,00	509,81	0,83%
2021-04-19	11:30:00+02:00	26,00	338,00	2,9575	2,9652	37,666944	2,8025376	30,093696	84,3387145629696	728,6864938	623,026952199	608,697332298423	63.126,00	631,26	1,32%
2021-04-19	11:35:00+02:00	27,50	403,00	3,52625	3,5455	37,46736	3,351004	29,93424	100,30975797696	866,6763089	741,0082441095	723,965054494982	74.147,00	741,47	0,06%
2021-04-19	11:40:00+02:00	29,30	335,00	2,93125	2,96436	37,2278592	2,80174368	29,7428928	83,3319619273175	719,9881511	615,5898691905	601,431302199119	60.661,00	606,61	-1,46%
2021-04-19	11:45:00+02:00	29,00	336,00	2,94	2,9708	37,267776	2,8078304	29,774784	83,6025436686336	722,3259773	617,5887105915	603,384170247896	60.352,00	603,52	-2,28%
2021-04-19	11:50:00+02:00	32,30	871,00	7,62125	7,67746	36,8286912	7,25629648	29,4239808	213,509128306628	1844,718869	1577,234632995	1540,95823643612	138.349,00	1.383,49	-12,28%
2021-04-19	11:55:00+02:00	36,30	419,00	3,66625	3,75326	36,2964672	3,54736688	28,9987648	102,86925781243	888,7903875	759,9157813125	742,437718342313	75.967,00	759,67	-0,03%
2021-04-19	12:00:00+02:00	35,60	876,00	7,665	7,74662	36,3896064	7,32166256	29,0731776	212,863995934151	1839,144925	1572,468910875	1536,30212592488	153.116,00	1.531,16	-2,63%
2021-04-19	12:05:00+02:00	40,80	886,00	7,7525	7,87416	35,6977152	7,44220608	28,5203968	212,254670468973	1833,880353	1567,967701815	1531,90444467326	153.229,00	1.532,29	-2,28%
2021-04-19	12:10:00+02:00	43,80	910,00	7,9625	8,10726	35,2985472	7,66251888	28,2014848	216,094409724033	1867,0557	1596,3326235	1559,6169731595	154.616,00	1.546,16	-3,14%
2021-04-19	12:15:00+02:00	44,50	891,00	7,79625	7,9464	35,205408	7,5104832	28,127072	211,24790172119	1825,181871	1560,530499705	1524,63829821179	150.492,00	1.504,92	-3,56%
2021-04-19	12:20:00+02:00	44,90	908,00	7,945	8,09823	35,1521856	7,65398424	28,0845504	214,958706149086	1857,243221	1587,942953955	1551,42026601404	153.718,00	1.537,18	-3,20%
2021-04-19	12:25:00+02:00	43,00	912,00	7,98	8,1186	35,404992	7,6732368	28,286528	217,04922759383	1875,305326	1603,38605373	1566,50817449421	153.704,00	1.537,04	-4,14%
2021-04-19	12:30:00+02:00	45,00	921,00	8,05875	8,21275	35,13888	7,762222	28,07392	217,91599945024	1882,794235	1609,789070925	1572,76392229373	155.079,00	1.550,79	-3,67%
2021-04-19	12:35:00+02:00	44,40	936,00	8,19	8,33938	35,2187136	7,88190544	28,1377024	221,778709615661	1916,168051	1638,323683605	1600,64223888208	156.939,00	1.569,39	-4,21%
2021-04-19	12:40:00+02:00	46,40	970,00	8,4875	8,65228	34,9526016	8,17764064	27,9250944	228,361386841276	1973,042382	1686,95123661	1648,15135816797	161.488,00	1.614,88	-4,27%
2021-04-19	12:45:00+02:00	46,10	1.035,00	9,05625	9,21872	34,9925184	8,71300736	27,9569856	243,589421296214	2104,6126	1799,443773	1758,056566221	170.631,00	1.706,31	-5,18%
2021-04-19	12:50:00+02:00	46,40	1.017,00	8,89875	9,06353	34,9526016	8,56633064	27,9250944	239,215591783612	2066,822713	1767,133419615	1726,48935096386	167.883,00	1.678,83	-5,00%
2021-04-19	12:55:00+02:00	46,00	1.008,00	8,82	8,9817	35,005824	8,4889896	27,967616	237,416801360794	2051,281164	1753,84539522	1713,50695112994	166.316,00	1.663,16	-5,17%
2021-04-19	13:00:00+02:00	45,70	567,00	4,96125	5,12064	35,0457408	4,83973632	27,9995072	135,510231937942	1170,808404	1001,04118542	978,01723815534	88.702,00	887,02	-11,39%
2021-04-19	13:05:00+02:00	44,30	1.037,00	9,07375	9,22236	35,2320192	8,71644768	28,1483328	245,353470130428	2119,853982	1812,47515461	1770,78822605397	168.747,00	1.687,47	-6,90%
2021-04-19	13:10:00+02:00	47,50	998,00	8,7325	8,90575	34,80624	8,417206	27,80816	234,06701120096	2022,338977	1729,099825335	1689,3305293523	165.178,00	1.651,78	-4,47%
2021-04-19	13:15:00+02:00	49,20	992,00	8,68	8,86634	34,5800448	8,37995792	27,6274432	231,51681145319	2000,305251	1710,260989605	1670,92498684409	163.665,00	1.636,65	-4,30%
2021-04-19	13:20:00+02:00	50,10	994,00	8,6975	8,89077	34,4602944	8,40304776	27,5317696	231,350774866116	1998,870695	1709,034444225	1669,72665200783	163.358,00	1.633,58	-4,42%
2021-04-19	13:25:00+02:00	50,80	1.002,00	8,7675	8,96616	34,3671552	8,47430208	27,4573568	232,681935841542	2010,371926	1718,86799673	1679,33403280521	164.173,00	1.641,73	-4,49%
2021-04-19	13:30:00+02:00	49,70	1.001,00	8,75875	8,94894	34,5135168	8,45802672	27,5742912	233,224091754661	2015,056153	1722,873010815	1683,24693156626	164.362,00	1.643,62	-4,60%
2021-04-19	13:35:00+02:00	49,60	1.005,00	8,79375	8,98317	34,5268224	8,49037896	27,5849216	234,20643796589	2023,543624	1730,12979852	1690,33681315404	165.478,00	1.654,78	-4,36%
2021-04-19	13:40:00+02:00	47,90	1.011,00	8,84625	9,02258	34,7530176	8,52762704	27,7656384	236,775008802702	2045,736076	1749,10434498	1708,87494504546	166.145,00	1.661,45	-5,01%
2021-04-19	13:45:00+02:00	48,80	1.020,00	8,925	9,10826	34,6332672	8,60860688	27,6699648	238,199849346638	2058,046698	1759,62992679	1719,15843847383	167.737,00	1.677,37	-4,67%
2021-04-19	13:50:00+02:00	49,70	1.016,00	8,89	9,08019	34,5135168	8,58207672	27,5742912	236,644682578021	2044,610057	1748,141598735	1707,9343419641	165.816,00	1.658,16	-5,15%
2021-04-19	13:55:00+02:00	49,70	1.021,00	8,93375	9,12394	34,5135168	8,62342672	27,5742912	237,784879519141	2054,461359	1756,564461945	1716,16347932027	167.319,00	1.673,19	-4,75%
